2,0.90,1.68,8.74
7,0.90,1.71,8.59
7,0.92,1.67,8.48
15,0.91,1.65,8.41
15,0.98,1.61,8.31
16,1.00,1.60,8.23
16,1.09,1.60,8.09
19,1.16,1.62,8.01
20,1.22,1.64,7.89
26,1.30,1.61,7.90
26,1.39,1.63,7.76
28,1.45,1.61,7.63
31,1.52,1.56,7.49
34,1.53,1.54,7.49
35,1.58,1.55,7.47
42,1.62,1.54,7.33
43,1.66,1.46,7.28
44,1.67,1.45,7.22
46,1.69,1.46,7.17
49,1.71,1.38,7.09
51,1.72,1.31,7.01
54,1.71,1.33,6.97
63,1.70,1.32,6.96
64,1.70,1.20,6.88
64,1.68,1.23,6.83
64,1.68,1.16,6.68
66,1.65,1.13,6.63
69,1.59,1.09,6.52
71,1.57,1.10,6.51
75,1.50,1.06,6.38
76,1.42,1.00,6.33
79,1.40,1.02,6.28
81,1.37,1.00,6.25
84,1.36,0.98,6.17
86,1.24,0.94,6.09
98,1.16,0.93,6.03
98,1.16,0.91,6.03
99,1.08,0.88,6.07
99,1.13,0.85,6.08
100,1.15,0.84,5.96
101,1.13,0.78,5.97
104,1.20,0.69,6.02
114,1.26,0.66,5.99
115,1.48,0.69,5.99
115,1.52,0.69,6.02
116,1.63,0.76,6.00
117,1.77,0.76,6.06
119,1.94,0.71,6.10
121,2.18,0.70,6.10
126,2.42,0.76,6.07
126,2.61,0.75,6.09
129,2.86,0.76,6.11
131,2.96,0.78,6.11
135,3.11,0.78,6.11
136,3.24,0.76,6.17
149,3.34,0.73,6.25
149,3.42,0.76,6.30
149,3.52,0.75,6.46
150,3.70,0.77,6.59
150,3.80,0.77,6.73
151,3.87,0.82,6.96
154,3.93,0.82,7.18
163,3.96,0.78,7.44
164,3.95,0.70,7.81
164,4.04,0.62,8.04
164,4.01,0.55,8.46
166,4.04,0.51,8.74
169,4.03,0.52,9.19
175,4.15,0.49,9.73
176,4.27,0.55,10.35
177,4.38,0.58,11.02
179,4.57,0.58,11.65
182,4.73,0.53,12.41
184,4.93,0.48,13.20
186,5.09,0.57,14.07
193,5.35,0.61,14.96
193,5.58,0.74,15.84
195,5.83,0.77,16.83
197,6.02,0.77,17.75
199,6.24,0.69,18.70
201,6.46,0.57,19.64
204,6.66,0.65,20.49
209,6.81,0.81,21.29
210,6.90,1.07,22.00
211,6.92,1.39,22.55
215,6.88,1.76,23.15
217,6.67,2.09,24.00
220,6.41,2.28,24.73
223,6.13,2.39,25.36
231,5.82,2.39,25.98
231,5.47,2.52,26.64
231,5.13,2.65,27.16
233,4.70,2.92,27.55
240,4.32,3.23,28.03
241,3.93,3.60,28.35
242,3.49,4.01,28.71
242,3.11,4.40,29.08
248,2.62,4.68,29.57
248,2.21,4.89,29.96
249,1.91,5.03,30.40
252,1.59,5.10,30.84
254,1.27,5.19,31.17
260,0.96,5.37,31.52
261,0.64,5.60,31.83
262,0.41,5.83,32.04
265,0.11,6.07,32.35
267,-0.18,6.30,32.57
270,-0.47,6.44,32.80
272,-0.76,6.49,32.92
281,-1.15,6.54,33.03
281,-1.62,6.62,33.01
281,-2.21,6.67,33.09
282,-2.91,6.73,33.16
285,-3.62,6.74,33.18
287,-4.37,6.62,33.15
293,-5.10,6.42,33.04
294,-5.83,6.28,32.94
295,-6.55,6.17,32.68
297,-7.23,6.04,32.44
299,-7.93,5.98,32.14
302,-8.59,5.79,31.80
304,-9.23,5.66,31.45
309,-9.83,5.52,31.06
310,-10.37,5.38,30.57
313,-10.84,5.29,30.14
315,-11.29,5.03,29.65
317,-11.66,4.88,29.13
320,-11.85,4.65,28.57
322,-12.04,4.34,28.06
329,-12.28,4.27,27.34
329,-12.41,4.09,26.74
330,-12.47,4.00,26.16
332,-12.50,3.89,25.60
335,-12.39,3.79,24.84
338,-12.40,3.57,24.04
343,-12.40,3.34,23.36
343,-12.40,3.08,22.66
346,-12.44,2.85,21.92
348,-12.52,2.62,21.28
350,-12.62,2.45,20.59
352,-12.64,2.16,19.82
355,-12.64,1.81,19.07
360,-12.67,1.53,18.35
361,-12.79,1.23,17.59
362,-12.89,1.02,16.76
365,-13.15,0.75,15.98
367,-13.46,0.27,15.00
370,-13.78,-0.15,14.30
375,-13.97,-0.45,13.49
376,-14.14,-0.65,12.29
378,-14.29,-0.85,11.62
380,-14.42,-1.06,10.74
382,-14.54,-1.22,9.81
385,-14.62,-1.47,8.93
387,-14.71,-1.74,8.07
395,-14.79,-2.01,7.34
396,-14.89,-2.33,6.46
397,-14.87,-2.52,5.58
397,-14.86,-2.75,4.80
400,-14.81,-2.98,4.11
402,-14.73,-3.07,3.26
405,-14.70,-3.32,2.54
410,-14.63,-3.62,1.87
411,-14.59,-3.77,1.22
413,-14.44,-3.99,0.53
415,-14.33,-4.20,-0.23
417,-14.24,-4.39,-0.83
420,-14.18,-4.50,-1.34
428,-14.14,-4.68,-2.14
428,-14.16,-4.86,-2.84
429,-14.17,-4.99,-3.49
431,-14.22,-5.03,-4.17
432,-14.21,-5.07,-4.82
436,-14.15,-5.10,-5.38
437,-14.12,-5.26,-5.86
446,-14.02,-5.45,-6.36
447,-13.87,-5.70,-6.82
447,-13.72,-5.89,-7.18
449,-13.49,-6.02,-7.66
450,-13.28,-6.11,-8.10
452,-13.02,-6.23,-8.38
455,-12.69,-6.26,-8.84
460,-12.27,-6.26,-9.32
461,-11.95,-6.29,-9.71
463,-11.54,-6.30,-10.02
466,-11.21,-6.47,-10.42
467,-10.53,-6.40,-10.71
470,-10.08,-6.44,-11.17
475,-9.64,-6.54,-11.45
476,-9.10,-6.59,-11.66
477,-8.67,-6.67,-11.99
481,-8.17,-6.75,-12.32
482,-7.67,-6.81,-12.72
487,-7.18,-6.90,-13.13
488,-6.74,-6.96,-13.45
493,-6.28,-7.05,-13.81
493,-5.81,-7.16,-14.26
495,-5.38,-7.35,-14.64
498,-5.03,-7.56,-15.02
501,-4.63,-7.75,-15.49
503,-4.17,-7.89,-16.00
505,-3.81,-7.97,-16.60
511,-3.46,-8.03,-17.26
512,-3.13,-8.07,-18.10
513,-2.83,-8.21,-18.93
517,-2.61,-8.40,-19.77
518,-2.36,-8.68,-20.74
522,-2.26,-8.98,-21.60
529,-2.12,-9.37,-22.59
530,-2.02,-9.76,-23.63
530,-2.05,-10.18,-24.65
532,-2.03,-10.64,-25.79
533,-2.14,-11.17,-26.92
537,-2.35,-11.72,-27.98
538,-2.66,-12.36,-29.06
545,-3.05,-13.21,-30.05
545,-3.53,-14.08,-31.00
546,-4.06,-15.16,-32.02
548,-4.67,-16.29,-32.86
553,-5.26,-17.40,-33.83
554,-5.83,-18.44,-34.82
558,-6.43,-19.33,-35.85
558,-6.95,-20.26,-36.92
565,-7.37,-21.11,-38.05
566,-7.80,-21.92,-39.28
567,-8.18,-22.62,-40.65
568,-8.44,-23.20,-42.11
577,-8.61,-23.73,-43.54
578,-8.66,-24.23,-45.04
578,-8.60,-24.74,-46.52
585,-8.41,-25.28,-47.85
585,-8.06,-25.75,-49.13
587,-7.64,-26.14,-50.37
588,-7.10,-26.47,-51.56
588,-6.40,-26.62,-52.74
592,-5.66,-26.72,-53.84
593,-4.82,-26.81,-54.72
597,-3.97,-26.95,-55.50
598,-3.10,-27.28,-56.21
601,-2.24,-27.65,-56.81
603,-1.49,-28.09,-57.22
606,-0.83,-28.57,-57.29
609,-0.20,-28.95,-56.97
611,0.57,-29.29,-56.59
614,1.17,-29.84,-56.06
618,1.68,-30.71,-55.35
618,2.01,-31.92,-54.46
621,2.04,-33.33,-53.35
623,2.05,-34.96,-52.03
626,2.00,-36.67,-50.59
628,1.80,-38.32,-48.87
632,1.51,-40.02,-46.77
634,1.10,-41.92,-44.30
639,0.59,-44.02,-41.37
640,-0.07,-46.30,-38.01
643,-0.77,-48.60,-34.31
644,-1.45,-50.99,-30.24
647,-2.10,-53.49,-25.89
649,-2.57,-55.56,-21.25
652,-3.28,-56.48,-16.24
654,-3.86,-59.11,-10.03
660,-4.05,-62.81,-3.91
660,-4.40,-65.36,2.94
661,37.02,-66.74,64.44
664,15.76,-49.93,33.04
667,-16.08,-14.19,-78.95
669,9.45,-1.30,6.62
672,17.33,20.85,-8.80
676,17.63,35.71,-50.23
676,20.61,9.14,-29.12
679,5.55,-9.31,-57.95
682,3.74,-2.56,-73.54
684,9.35,5.09,-51.93
687,15.17,7.75,-35.98
689,15.81,6.17,-31.45
692,12.33,0.31,-25.61
694,8.65,-6.99,-20.28
698,6.88,-12.55,-9.86
699,6.63,-17.00,3.79
702,6.40,-21.98,17.88
704,5.74,-27.10,29.41
711,4.54,-31.78,38.46
711,3.42,-35.42,46.95
712,3.04,-37.76,56.20
713,3.46,-38.08,66.14
717,5.09,-35.61,72.46
718,5.43,-37.11,77.68
721,4.93,-37.13,78.03
726,4.79,-35.09,78.00
727,4.72,-31.63,78.02
729,4.51,-27.26,78.03
731,3.95,-23.59,78.03
733,3.03,-21.03,78.03
737,2.29,-19.34,78.03
738,1.72,-18.31,78.03
743,1.30,-17.33,78.03
744,1.13,-16.04,78.03
747,1.03,-14.19,78.03
748,1.05,-12.31,76.84
752,1.14,-10.30,72.92
755,1.16,-8.80,68.17
760,1.14,-7.82,63.88
761,1.21,-6.66,59.60
762,1.23,-5.72,55.72
764,1.29,-4.62,52.07
767,1.84,-3.05,48.79
769,1.68,-0.74,41.12
772,1.63,0.35,35.39
776,1.08,1.40,35.71
778,0.54,3.78,33.39
779,0.38,4.15,30.10
781,0.42,3.94,26.35
783,0.31,4.46,23.31
786,0.15,5.28,21.73
788,-0.03,6.21,20.43
793,-0.06,6.71,19.16
794,-0.21,6.80,17.96
797,-0.37,6.68,17.00
798,-0.60,6.55,16.21
801,-0.88,6.38,15.62
803,-1.10,6.24,15.31
807,-1.33,6.08,15.03
811,-1.51,5.89,14.74
812,-1.75,5.64,14.53
813,-1.99,5.34,14.30
817,-2.25,4.98,14.23
819,-2.59,4.68,14.02
821,-2.81,4.42,13.79
825,-3.05,4.18,13.51
827,-3.24,3.94,13.16
829,-3.43,3.79,12.88
832,-3.61,3.62,12.60
834,-3.83,3.43,12.21
837,-4.02,3.25,11.84
839,-4.16,3.05,11.40
845,-4.32,2.82,10.94
846,-4.53,2.58,10.54
847,-4.72,2.34,10.16
849,-4.89,2.14,9.71
852,-5.11,1.96,9.33
854,-5.37,1.80,8.82
862,-5.55,1.75,8.31
862,-5.82,1.72,7.84
863,-6.09,1.63,7.31
864,-6.40,1.53,6.92
867,-6.76,1.44,6.43
869,-7.12,1.41,5.93
872,-7.47,1.38,5.53
876,-7.77,1.35,5.17
877,-8.12,1.28,4.91
879,-8.47,1.20,4.57
882,-8.79,1.07,4.29
884,-9.10,1.01,3.94
887,-9.34,0.88,3.67
889,-9.65,0.84,3.51
894,-9.83,0.90,3.17
894,-9.98,0.89,2.91
897,-10.09,0.88,2.73
899,-10.19,0.92,2.52
902,-10.25,0.90,2.35
904,-10.29,0.91,2.22
912,-10.25,0.95,2.11
913,-10.26,0.95,2.00
913,-10.18,0.95,1.97
922,-10.07,0.98,1.91
923,-10.01,0.96,1.86
923,-9.93,1.01,1.82
924,-9.81,1.05,1.74
924,-9.74,1.04,1.71
929,-9.62,1.04,1.72
929,-9.50,1.03,1.75
932,-9.36,0.98,1.71
934,-9.25,0.97,1.78
938,-9.14,0.92,1.88
939,-9.02,0.90,1.99
944,-8.94,0.88,2.05
945,-8.94,0.88,2.08
947,-9.07,0.79,2.11
949,-9.20,0.72,2.04
952,-9.35,0.61,2.06
954,-9.55,0.52,2.10
962,-9.73,0.47,2.04
963,-9.88,0.42,2.08
964,-10.11,0.35,2.07
964,-10.25,0.30,2.03
968,-10.39,0.26,2.03
970,-10.48,0.20,2.05
972,-10.58,0.14,2.09
977,-10.58,0.15,2.14
978,-10.67,0.08,2.31
980,-10.64,0.00,2.36
983,-10.51,-0.04,2.36
984,-10.52,-0.17,2.43
987,-10.48,-0.31,2.53
989,-10.35,-0.36,2.61
995,-10.20,-0.30,2.68
995,-10.14,-0.29,2.70
999,-9.97,-0.23,2.78
999,-9.86,-0.19,2.90
1003,-9.66,-0.21,3.05
1005,-9.42,-0.28,3.18
1011,-9.25,-0.33,3.34
1012,-9.08,-0.43,3.39
1012,-8.86,-0.47,3.51
1014,-8.67,-0.49,3.68
1017,-8.49,-0.46,3.83
1019,-8.32,-0.41,3.98
1023,-8.10,-0.42,4.05
1027,-7.95,-0.50,4.18
1028,-7.81,-0.56,4.31
1030,-7.59,-0.63,4.47
1033,-7.42,-0.68,4.72
1035,-7.25,-0.74,4.80
1038,-7.01,-0.78,4.79
1040,-6.88,-0.69,4.93
1045,-6.71,-0.67,5.03
1047,-6.51,-0.64,5.19
1048,-6.41,-0.56,5.24
1049,-6.35,-0.54,5.32
1053,-6.18,-0.49,5.44
1055,-6.09,-0.47,5.57
1062,-6.07,-0.52,5.70
1064,-5.96,-0.50,5.81
1065,-5.90,-0.47,5.92
1066,-5.84,-0.51,5.99
1068,-5.81,-0.47,6.06
1069,-5.70,-0.44,6.08
1072,-5.67,-0.37,6.30
1077,-5.69,-0.31,6.45
1078,-5.63,-0.30,6.50
1080,-5.61,-0.33,6.65
1082,-5.55,-0.32,6.67
1084,-5.53,-0.34,6.80
1087,-5.55,-0.38,6.87
1091,-5.56,-0.40,6.83
1095,-5.50,-0.44,6.87
1096,-5.57,-0.58,6.99
1101,-5.58,-0.61,6.97
1102,-5.63,-0.57,7.04
1104,-5.61,-0.51,7.05
