0,4.93,1.69,7.91
3,4.95,1.66,7.94
6,4.93,1.65,7.87
8,4.93,1.68,7.87
10,4.97,1.68,7.81
18,4.93,1.67,7.82
19,4.87,1.65,7.81
19,4.84,1.66,7.79
20,4.82,1.67,7.79
22,4.76,1.65,7.84
25,4.79,1.60,7.86
27,4.79,1.59,7.89
35,4.77,1.58,7.94
35,4.68,1.52,7.99
36,4.63,1.45,7.96
38,4.67,1.48,7.97
40,4.61,1.49,8.02
43,4.56,1.49,8.08
45,4.56,1.52,8.14
49,4.46,1.51,8.18
50,4.43,1.54,8.17
53,4.48,1.56,8.10
56,4.49,1.53,8.02
59,4.43,1.44,8.10
61,4.44,1.45,8.07
64,4.37,1.45,8.07
65,4.36,1.40,8.07
68,4.37,1.46,8.01
72,4.32,1.47,7.99
72,4.33,1.44,8.04
76,4.30,1.49,8.09
79,4.24,1.48,8.02
85,4.33,1.49,8.12
85,4.35,1.47,8.00
85,4.34,1.48,8.08
88,4.34,1.45,8.07
91,4.33,1.47,8.02
93,4.26,1.48,7.95
98,4.29,1.49,7.97
98,4.27,1.45,7.91
100,4.21,1.48,7.83
103,4.16,1.45,7.86
106,4.17,1.45,7.82
108,4.23,1.45,7.73
111,4.19,1.42,7.69
115,4.14,1.40,7.64
115,4.13,1.41,7.63
118,4.13,1.41,7.54
121,4.07,1.40,7.51
123,4.02,1.41,7.46
126,4.01,1.45,7.44
128,3.95,1.44,7.36
132,3.94,1.43,7.30
133,3.93,1.38,7.30
136,3.89,1.36,7.20
139,3.81,1.34,7.20
141,3.77,1.28,7.22
143,3.79,1.32,7.19
145,3.77,1.30,7.10
149,3.74,1.27,7.02
152,3.72,1.24,6.97
153,3.71,1.24,6.97
157,3.70,1.21,6.92
159,3.64,1.16,6.87
161,3.64,1.13,6.85
165,3.64,1.10,6.81
165,3.62,1.04,6.74
169,3.58,0.98,6.63
172,3.61,0.95,6.54
173,3.60,0.91,6.45
177,3.55,0.85,6.40
189,3.55,0.82,6.33
190,3.59,0.83,6.18
190,3.59,0.78,6.12
191,3.63,0.69,6.02
191,3.59,0.69,5.88
192,3.57,0.59,5.77
193,3.60,0.64,5.57
199,3.58,0.53,5.49
199,3.57,0.46,5.33
201,3.62,0.40,5.20
202,3.62,0.42,5.00
205,3.64,0.41,4.84
208,3.67,0.34,4.72
210,3.63,0.30,4.56
215,3.67,0.24,4.32
216,3.64,0.18,4.11
219,3.64,0.11,3.94
221,3.63,0.05,3.79
223,3.66,-0.01,3.62
226,3.69,-0.01,3.44
228,3.61,-0.11,3.34
237,3.57,-0.15,3.01
238,3.56,-0.20,2.85
238,3.53,-0.27,2.68
238,3.49,-0.30,2.52
247,3.42,-0.41,2.41
247,3.39,-0.49,2.23
248,3.35,-0.57,2.11
248,3.28,-0.60,1.95
254,3.19,-0.67,1.81
254,3.16,-0.79,1.65
256,3.11,-0.83,1.53
258,3.01,-0.84,1.33
261,2.97,-0.89,1.21
265,2.93,-0.92,1.17
266,2.85,-0.94,1.07
268,2.78,-1.04,0.93
271,2.69,-1.07,0.87
273,2.65,-1.13,0.88
276,2.57,-1.18,0.78
283,2.47,-1.27,0.83
284,2.42,-1.30,0.77
284,2.37,-1.36,0.65
287,2.26,-1.48,0.64
288,2.23,-1.53,0.71
291,2.13,-1.57,0.75
293,2.09,-1.61,0.90
300,2.09,-1.72,1.07
300,2.07,-1.80,1.28
301,2.05,-1.91,1.53
303,2.10,-1.94,1.82
308,2.11,-2.19,2.03
308,2.13,-2.38,2.18
311,2.12,-2.54,2.49
317,2.08,-2.69,2.78
318,2.10,-2.89,3.00
321,2.13,-2.97,3.27
322,2.06,-3.10,3.64
323,2.06,-3.25,3.92
326,2.08,-3.34,4.25
332,2.06,-3.39,4.58
338,2.08,-3.44,4.94
338,2.08,-3.52,5.20
338,2.09,-3.58,5.47
339,2.12,-3.59,5.80
341,2.20,-3.68,6.10
343,2.15,-3.83,6.44
349,2.16,-4.02,6.74
350,2.21,-4.23,7.05
351,2.19,-4.43,7.36
353,2.17,-4.62,7.63
356,2.12,-4.80,7.96
358,2.09,-4.85,8.34
361,2.03,-4.96,8.68
365,2.01,-5.02,9.16
366,1.85,-5.00,9.43
368,1.74,-5.12,9.69
371,1.62,-5.21,10.12
373,1.43,-5.25,10.64
376,1.25,-5.36,11.09
382,1.01,-5.41,11.43
382,0.81,-5.48,11.84
383,0.56,-5.52,12.22
387,0.38,-5.57,12.58
388,0.11,-5.70,12.98
391,-0.19,-5.77,13.39
