4,-0.35,0.29,-0.06
10,-0.38,0.27,-0.05
12,-0.41,0.26,-0.04
17,-0.44,0.25,-0.02
22,-0.47,0.25,-0.01
33,-0.50,0.28,-0.00
33,-0.54,0.34,-0.00
37,-0.57,0.41,-0.01
42,-0.58,0.47,-0.02
46,-0.59,0.51,-0.04
52,-0.60,0.53,-0.05
59,-0.61,0.55,-0.08
62,-0.62,0.58,-0.10
68,-0.63,0.62,-0.13
72,-0.64,0.68,-0.16
84,-0.66,0.74,-0.18
85,-0.69,0.79,-0.20
87,-0.73,0.83,-0.21
101,-0.79,0.86,-0.22
101,-0.84,0.86,-0.23
102,-0.90,0.84,-0.23
117,-0.96,0.81,-0.23
117,-1.01,0.78,-0.23
118,-1.06,0.75,-0.21
123,-1.11,0.72,-0.19
128,-1.16,0.69,-0.17
134,-1.22,0.66,-0.15
137,-1.27,0.62,-0.12
142,-1.33,0.59,-0.10
147,-1.40,0.56,-0.07
152,-1.48,0.54,-0.06
166,-1.56,0.51,-0.04
166,-1.64,0.48,-0.04
168,-1.67,0.44,-0.04
172,-1.69,0.42,-0.04
178,-1.70,0.42,-0.03
183,-1.74,0.46,-0.01
187,-1.81,0.51,0.00
193,-1.87,0.56,-0.01
198,-1.93,0.58,-0.01
203,-1.98,0.58,-0.02
216,-2.03,0.58,-0.02
217,-2.07,0.58,-0.03
217,-2.10,0.59,-0.03
226,-2.14,0.61,-0.02
230,-2.16,0.65,-0.01
234,-2.19,0.69,0.01
238,-2.21,0.75,0.03
243,-2.25,0.80,0.05
248,-2.30,0.86,0.06
254,-2.35,0.90,0.06
267,-2.38,0.95,0.05
267,-2.43,1.01,0.03
267,-2.51,1.07,0.00
273,-2.61,1.14,-0.04
280,-2.70,1.22,-0.09
284,-2.79,1.33,-0.14
289,-2.87,1.44,-0.17
293,-2.93,1.51,-0.19
298,-2.96,1.55,-0.23
304,-2.97,1.54,-0.27
310,-2.98,1.52,-0.32
313,-2.95,1.47,-0.36
318,-2.88,1.39,-0.40
323,-2.81,1.29,-0.46
329,-2.72,1.17,-0.53
334,-2.59,1.05,-0.61
338,-2.43,0.94,-0.69
344,-2.26,0.87,-0.75
348,-2.06,0.85,-0.82
354,-1.87,0.89,-0.88
359,-1.67,0.97,-0.94
364,-1.46,1.11,-0.99
369,-1.26,1.29,-1.05
377,-1.08,1.50,-1.09
379,-0.92,1.72,-1.11
385,-0.78,1.91,-1.12
389,-0.68,2.05,-1.13
394,-0.58,2.13,-1.12
399,-0.51,2.17,-1.10
406,-0.44,2.16,-1.07
410,-0.37,2.09,-1.04
414,-0.30,1.96,-1.00
419,-0.23,1.79,-0.96
428,-0.16,1.58,-0.91
428,-0.09,1.34,-0.87
434,-0.02,1.06,-0.83
438,0.08,0.75,-0.79
445,0.18,0.44,-0.77
451,0.28,0.15,-0.75
453,0.40,-0.14,-0.72
459,0.53,-0.40,-0.69
463,0.66,-0.65,-0.66
468,0.80,-0.88,-0.61
476,0.94,-1.10,-0.57
479,1.09,-1.29,-0.51
484,1.25,-1.43,-0.44
488,1.40,-1.50,-0.36
494,1.56,-1.52,-0.28
498,1.71,-1.49,-0.20
504,1.86,-1.44,-0.12
511,1.99,-1.38,-0.06
514,2.14,-1.33,-0.02
518,2.27,-1.28,0.01
529,2.40,-1.24,0.04
530,2.52,-1.21,0.05
534,2.64,-1.19,0.05
538,2.76,-1.20,0.05
544,2.87,-1.22,0.05
549,2.99,-1.25,0.05
553,3.09,-1.27,0.04
564,3.18,-1.28,0.04
565,3.28,-1.27,0.04
569,3.37,-1.24,0.04
577,3.45,-1.19,0.05
578,3.52,-1.13,0.06
584,3.59,-1.06,0.07
589,3.65,-1.00,0.07
594,3.72,-0.93,0.08
599,3.79,-0.85,0.09
604,3.86,-0.78,0.10
611,3.92,-0.72,0.12
614,3.99,-0.69,0.14
619,4.06,-0.70,0.18
630,4.14,-0.74,0.23
631,4.21,-0.82,0.29
635,4.28,-0.92,0.36
646,4.35,-1.05,0.43
647,4.40,-1.18,0.50
650,4.45,-1.31,0.57
655,4.48,-1.44,0.63
661,4.50,-1.57,0.68
664,4.52,-1.70,0.72
670,4.54,-1.81,0.75
677,4.55,-1.91,0.78
681,4.56,-1.95,0.79
685,4.56,-1.94,0.81
690,4.54,-1.87,0.84
695,4.53,-1.78,0.89
700,4.52,-1.67,0.94
705,4.52,-1.59,1.00
712,4.53,-1.53,1.04
715,4.55,-1.51,1.09
720,4.59,-1.54,1.12
728,4.64,-1.60,1.14
730,4.70,-1.68,1.16
736,4.76,-1.76,1.16
740,4.81,-1.84,1.16
745,4.85,-1.91,1.14
750,4.88,-1.98,1.11
754,4.91,-2.05,1.08
760,4.94,-2.10,1.05
765,4.98,-2.14,1.01
769,4.99,-2.16,0.97
777,4.98,-2.14,0.92
779,4.97,-2.08,0.86
784,4.94,-2.00,0.80
789,4.88,-1.89,0.75
795,4.82,-1.76,0.71
799,4.75,-1.62,0.68
805,4.67,-1.48,0.63
811,4.59,-1.33,0.60
814,4.53,-1.20,0.56
819,4.48,-1.10,0.53
827,4.44,-1.04,0.51
830,4.42,-1.02,0.48
834,4.40,-1.06,0.45
839,4.43,-1.12,0.40
846,4.47,-1.21,0.35
850,4.50,-1.27,0.30
854,4.52,-1.26,0.26
863,4.55,-1.17,0.23
866,4.57,-1.02,0.21
870,4.56,-0.81,0.19
879,4.56,-0.54,0.18
880,4.57,-0.25,0.19
885,4.57,0.03,0.21
890,4.58,0.29,0.23
897,4.59,0.50,0.27
901,4.61,0.64,0.32
905,4.65,0.74,0.37
911,4.68,0.79,0.43
915,4.72,0.83,0.49
920,4.75,0.86,0.56
928,4.76,0.87,0.62
930,4.77,0.84,0.68
936,4.78,0.77,0.72
940,4.79,0.67,0.75
946,4.79,0.53,0.78
950,4.79,0.37,0.80
955,4.78,0.20,0.78
960,4.75,0.07,0.74
965,4.71,0.02,0.69
970,4.63,0.07,0.64
978,4.51,0.19,0.59
980,4.37,0.35,0.54
985,4.22,0.51,0.49
995,4.05,0.66,0.44
996,3.86,0.77,0.38
1000,3.66,0.83,0.34
1005,3.45,0.80,0.28
1011,3.25,0.69,0.21
1015,3.06,0.54,0.12
1020,2.89,0.41,0.02
1028,2.73,0.34,-0.07
1030,2.57,0.34,-0.16
1035,2.41,0.41,-0.26
1045,2.27,0.53,-0.36
1046,2.14,0.70,-0.47
1050,2.01,0.92,-0.58
1055,1.89,1.19,-0.69
1062,1.75,1.49,-0.82
1065,1.60,1.82,-0.94
1071,1.42,2.17,-1.06
1079,1.22,2.51,-1.18
1081,1.00,2.80,-1.30
1085,0.76,3.03,-1.41
1097,0.49,3.20,-1.52
1098,0.16,3.29,-1.62
1101,-0.22,3.26,-1.73
1106,-0.63,3.12,-1.86
1111,-1.08,2.90,-2.00
1117,-1.54,2.63,-2.14
1122,-2.02,2.36,-2.30
1127,-2.51,2.09,-2.46
1132,-3.00,1.92,-2.62
1137,-3.48,1.85,-2.78
