2,2.99,2.69,7.60
5,2.93,2.65,7.53
6,2.87,2.60,7.30
9,2.85,2.49,7.20
11,2.85,2.38,7.04
21,2.90,2.45,6.85
21,2.90,2.35,6.82
22,2.93,2.34,6.73
22,3.00,2.34,6.71
23,3.12,2.33,6.80
26,3.23,2.31,6.88
30,3.22,2.37,6.90
40,3.23,2.45,6.70
40,3.22,2.48,6.66
40,3.24,2.50,6.60
40,3.26,2.48,6.53
41,3.26,2.45,6.51
43,3.31,2.43,6.39
56,3.35,2.34,6.28
56,3.35,2.35,6.28
57,3.37,2.41,6.25
57,3.46,2.41,6.28
59,3.54,2.43,6.26
59,3.59,2.43,6.14
61,3.67,2.43,6.15
71,3.78,2.49,6.15
72,3.86,2.54,6.30
72,4.09,2.38,6.27
72,3.59,2.39,6.71
73,4.01,3.13,5.85
77,3.91,3.30,5.82
88,3.96,3.36,5.77
89,4.06,3.28,6.01
89,4.12,3.11,6.26
89,4.13,3.03,6.62
90,4.17,2.89,6.97
91,4.19,2.85,7.33
93,4.17,2.86,7.76
104,4.14,2.87,8.42
104,4.18,2.90,9.06
105,4.13,2.83,9.47
105,4.09,2.81,9.80
107,4.02,2.76,10.27
109,3.91,2.72,10.69
111,3.84,2.67,11.12
120,3.83,2.71,11.53
121,3.75,2.65,12.01
121,3.67,2.59,12.30
122,3.63,2.58,12.69
123,3.60,2.56,13.05
126,3.52,2.60,13.38
138,3.58,2.60,13.74
139,3.60,2.67,14.21
139,3.63,2.70,14.55
140,3.72,2.68,14.97
140,3.82,2.71,15.30
141,3.97,2.69,15.67
143,4.10,2.66,15.99
155,4.33,2.68,16.21
155,4.52,2.74,16.47
156,4.73,2.83,16.73
156,4.96,2.96,16.83
157,5.19,3.10,17.00
159,5.47,3.21,17.12
162,5.69,3.36,17.23
172,5.87,3.51,17.24
172,6.08,3.64,17.21
173,6.22,3.78,17.20
173,6.31,3.93,17.17
174,6.45,4.11,17.17
177,6.53,4.37,17.22
178,6.52,4.49,17.22
187,6.51,4.65,17.17
188,6.53,4.80,17.16
189,6.50,4.96,17.14
189,6.47,5.15,17.08
191,6.41,5.32,17.00
193,6.28,5.61,17.01
200,6.16,5.90,17.12
200,6.06,6.17,17.24
202,5.90,6.33,17.50
204,5.77,6.44,17.74
210,5.60,6.52,17.98
210,5.45,6.59,18.27
212,5.33,6.73,18.47
221,5.22,6.95,18.73
222,5.13,7.18,19.10
222,5.10,7.45,19.46
223,5.08,7.71,19.76
225,5.11,7.85,20.09
226,5.24,7.91,20.48
238,5.35,7.99,20.84
239,5.50,8.08,21.12
