4,-0.03,0.30,-0.26
7,-0.05,0.33,-0.27
18,-0.07,0.37,-0.27
19,-0.09,0.44,-0.28
23,-0.12,0.53,-0.29
28,-0.15,0.63,-0.30
32,-0.19,0.75,-0.31
38,-0.23,0.87,-0.32
43,-0.28,1.00,-0.35
48,-0.33,1.12,-0.38
52,-0.37,1.28,-0.43
58,-0.41,1.48,-0.48
65,-0.45,1.59,-0.54
68,-0.48,1.67,-0.61
73,-0.52,1.70,-0.67
78,-0.56,1.69,-0.73
83,-0.58,1.66,-0.79
88,-0.59,1.61,-0.84
93,-0.61,1.57,-0.88
99,-0.62,1.54,-0.92
104,-0.63,1.53,-0.95
108,-0.64,1.52,-0.97
114,-0.66,1.54,-0.99
118,-0.67,1.56,-1.00
123,-0.68,1.60,-1.01
128,-0.69,1.67,-1.02
132,-0.71,1.74,-1.02
138,-0.74,1.84,-1.03
143,-0.77,1.95,-1.04
148,-0.80,2.07,-1.05
153,-0.83,2.20,-1.05
158,-0.87,2.33,-1.06
164,-0.91,2.47,-1.08
169,-0.96,2.61,-1.10
173,-1.00,2.73,-1.13
178,-1.05,2.85,-1.16
186,-1.11,2.95,-1.20
189,-1.19,3.04,-1.24
195,-1.28,3.13,-1.29
204,-1.36,3.20,-1.33
205,-1.43,3.27,-1.36
208,-1.50,3.33,-1.39
222,-1.56,3.37,-1.43
223,-1.62,3.39,-1.47
224,-1.66,3.42,-1.51
238,-1.69,3.44,-1.54
238,-1.72,3.45,-1.59
239,-1.74,3.47,-1.64
248,-1.77,3.48,-1.69
249,-1.79,3.48,-1.75
255,-1.82,3.50,-1.82
260,-1.86,3.53,-1.90
265,-1.90,3.56,-2.01
269,-1.96,3.60,-2.12
273,-2.02,3.64,-2.24
282,-2.09,3.68,-2.37
283,-2.15,3.72,-2.50
288,-2.21,3.77,-2.63
294,-2.24,3.83,-2.76
300,-2.26,3.89,-2.87
303,-2.25,3.97,-2.98
308,-2.23,4.05,-3.07
315,-2.18,4.15,-3.15
319,-2.10,4.27,-3.21
323,-2.00,4.42,-3.24
332,-1.87,4.58,-3.25
334,-1.70,4.72,-3.24
338,-1.50,4.83,-3.21
344,-1.28,4.90,-3.16
349,-1.04,4.90,-3.09
353,-0.79,4.83,-3.01
358,-0.54,4.72,-2.90
367,-0.29,4.57,-2.75
368,-0.05,4.42,-2.58
374,0.19,4.27,-2.42
384,0.41,4.15,-2.33
385,0.61,4.10,-2.37
389,0.80,4.09,-2.42
394,0.98,4.08,-2.35
401,1.15,4.09,-2.22
404,1.32,4.14,-2.10
409,1.49,4.19,-1.98
419,1.65,4.22,-1.83
420,1.80,4.23,-1.68
424,1.96,4.19,-1.51
435,2.11,4.10,-1.36
436,2.25,3.97,-1.19
439,2.39,3.83,-1.02
444,2.52,3.68,-0.86
449,2.63,3.53,-0.70
455,2.73,3.39,-0.52
459,2.82,3.26,-0.35
467,2.90,3.15,-0.16
469,2.97,3.06,0.02
474,3.03,3.00,0.21
483,3.08,2.95,0.39
484,3.12,2.91,0.56
489,3.14,2.87,0.73
494,3.15,2.83,0.86
500,3.16,2.79,0.98
504,3.17,2.73,1.07
509,3.17,2.66,1.14
518,3.18,2.58,1.19
519,3.19,2.50,1.24
524,3.20,2.41,1.28
535,3.22,2.31,1.32
536,3.24,2.21,1.34
542,3.26,2.11,1.36
544,3.29,2.01,1.38
550,3.32,1.90,1.39
557,3.35,1.80,1.39
559,3.39,1.70,1.38
566,3.42,1.60,1.36
570,3.45,1.50,1.34
574,3.48,1.39,1.30
582,3.52,1.29,1.27
584,3.55,1.19,1.22
589,3.58,1.08,1.17
594,3.61,0.98,1.12
599,3.64,0.89,1.07
604,3.67,0.81,1.01
609,3.69,0.75,0.95
617,3.70,0.71,0.89
619,3.70,0.70,0.82
625,3.70,0.71,0.76
634,3.69,0.75,0.69
634,3.68,0.81,0.63
639,3.66,0.88,0.56
644,3.63,0.94,0.47
650,3.61,1.01,0.36
654,3.60,1.06,0.27
659,3.57,1.03,0.18
666,3.59,0.96,0.10
670,3.62,0.89,0.03
674,3.64,0.83,-0.02
683,3.65,0.77,-0.05
685,3.66,0.73,-0.07
690,3.68,0.72,-0.07
694,3.71,0.74,-0.05
702,3.71,0.77,-0.04
705,3.70,0.82,-0.03
710,3.68,0.91,-0.03
718,3.66,0.98,-0.03
720,3.64,1.03,-0.03
726,3.63,1.06,-0.04
735,3.63,1.06,-0.07
736,3.62,1.03,-0.11
740,3.60,1.00,-0.17
745,3.59,0.99,-0.26
750,3.57,0.99,-0.36
756,3.55,1.00,-0.48
760,3.53,1.02,-0.61
766,3.49,1.06,-0.76
771,3.43,1.13,-0.93
776,3.36,1.22,-1.10
782,3.28,1.34,-1.27
786,3.19,1.44,-1.45
791,3.09,1.51,-1.62
796,2.99,1.52,-1.79
801,2.88,1.49,-1.94
806,2.75,1.39,-2.08
811,2.64,1.20,-2.21
818,2.54,0.97,-2.33
823,2.43,0.78,-2.46
827,2.30,0.69,-2.57
833,2.12,0.78,-2.65
836,1.88,1.03,-2.69
841,1.62,1.37,-2.70
845,1.35,1.72,-2.69
853,1.09,2.05,-2.68
855,0.83,2.35,-2.67
860,0.59,2.55,-2.68
866,0.38,2.57,-2.73
871,0.20,2.41,-2.82
876,0.02,2.15,-2.97
884,-0.15,1.85,-3.18
886,-0.38,1.54,-3.42
890,-0.71,1.11,-3.69
895,-1.12,0.69,-3.98
900,-1.69,0.48,-4.27
908,-2.38,0.45,-4.57
911,-3.20,0.53,-4.85
916,-4.09,0.59,-5.12
920,-5.04,0.62,-5.34
925,-6.02,0.58,-5.51
933,-7.01,0.39,-5.62
936,-7.95,-0.08,-5.66
942,-8.83,-0.81,-5.61
947,-9.64,-1.68,-5.46
956,-10.36,-2.63,-5.25
957,-10.96,-3.71,-4.99
961,-11.48,-4.86,-4.68
968,-11.94,-5.81,-4.35
971,-12.29,-6.38,-3.98
976,-12.54,-6.54,-3.55
988,-12.96,-5.99,-2.99
989,-5.68,9.21,-3.13
991,13.30,17.46,-3.76
1000,2.97,12.72,-3.93
1001,3.63,5.87,-3.78
1006,2.57,2.25,-3.64
1011,-2.68,-3.82,-3.76
1016,-4.62,-8.49,-3.60
1021,-7.17,-9.36,-2.68
1026,-9.38,-8.14,-1.64
1033,-10.76,-5.79,-0.72
1036,-11.81,-2.49,0.20
1041,-10.94,-0.88,0.82
1051,-10.09,-2.08,0.92
1053,-9.57,-3.08,1.08
1056,-8.75,-3.32,1.23
1061,-7.99,-3.65,1.19
1069,-7.25,-3.72,1.01
1071,-6.56,-3.36,0.68
1076,-5.97,-2.73,0.29
1083,-5.43,-1.95,-0.09
1086,-4.93,-1.12,-0.40
1091,-4.48,-0.40,-0.73
1100,-4.03,0.07,-1.04
1102,-3.56,0.25,-1.28
1106,-3.10,0.20,-1.44
1111,-2.67,0.00,-1.52
1116,-2.26,-0.26,-1.55
1122,-1.91,-0.50,-1.53
1126,-1.60,-0.67,-1.47
1134,-1.35,-0.77,-1.38
1136,-1.14,-0.81,-1.30
1142,-0.95,-0.81,-1.21
1151,-0.80,-0.78,-1.14
1152,-0.68,-0.76,-1.10
1157,-0.58,-0.72,-1.07
1162,-0.52,-0.63,-1.06
1167,-0.48,-0.49,-1.06
1172,-0.47,-0.31,-1.08
1177,-0.47,-0.10,-1.10
1185,-0.48,0.10,-1.11
1188,-0.49,0.27,-1.12
1192,-0.50,0.39,-1.12
1197,-0.50,0.48,-1.11
1203,-0.48,0.54,-1.10
1209,-0.46,0.57,-1.08
1212,-0.43,0.57,-1.05
1217,-0.38,0.54,-1.02
1224,-0.30,0.46,-0.99
1227,-0.22,0.35,-0.95
1233,-0.13,0.23,-0.92
1237,-0.04,0.11,-0.90
1243,0.05,0.02,-0.87
1250,0.15,-0.04,-0.84
1253,0.23,-0.06,-0.82
1258,0.31,-0.06,-0.80
1263,0.38,-0.02,-0.78
1270,0.45,0.02,-0.75
1273,0.51,0.06,-0.72
1278,0.57,0.09,-0.70
1285,0.61,0.12,-0.69
1288,0.64,0.13,-0.68
1293,0.67,0.15,-0.67
1301,0.69,0.16,-0.67
1303,0.71,0.16,-0.68
1308,0.72,0.18,-0.68
1313,0.74,0.20,-0.69
1320,0.75,0.22,-0.70
1324,0.77,0.23,-0.71
1328,0.79,0.24,-0.71
1333,0.82,0.25,-0.71
1337,0.85,0.25,-0.70
1342,0.88,0.26,-0.70
1348,0.92,0.26,-0.69
1352,0.96,0.26,-0.69
1357,1.00,0.26,-0.67
1362,1.03,0.27,-0.66
1368,1.05,0.29,-0.65
1372,1.06,0.31,-0.64
1377,1.07,0.32,-0.62
1385,1.07,0.33,-0.60
1388,1.07,0.35,-0.59
1393,1.06,0.37,-0.57
1402,1.05,0.39,-0.55
1403,1.04,0.42,-0.53
1407,1.03,0.43,-0.50
1413,1.02,0.45,-0.47
1420,1.01,0.48,-0.44
1422,1.00,0.51,-0.41
1428,1.00,0.51,-0.37
1437,1.00,0.50,-0.34
1439,1.01,0.47,-0.31
1443,1.01,0.42,-0.29
1449,1.02,0.36,-0.26
1453,1.02,0.30,-0.23
1458,1.02,0.25,-0.20
1463,1.01,0.20,-0.17
1469,1.00,0.16,-0.14
1473,0.98,0.13,-0.11
1478,0.96,0.10,-0.08
1483,0.94,0.07,-0.04
1489,0.91,0.05,-0.02
1494,0.88,0.04,0.01
1501,0.85,0.05,0.04
1504,0.83,0.07,0.05
1509,0.81,0.08,0.07
1514,0.80,0.10,0.08
1520,0.79,0.12,0.09
1523,0.78,0.14,0.09
1529,0.78,0.18,0.08
1534,0.77,0.22,0.08
1539,0.77,0.27,0.08
1546,0.77,0.33,0.08
1550,0.77,0.39,0.08
1555,0.78,0.43,0.08
1558,0.77,0.45,0.09
1564,0.77,0.45,0.11
1568,0.77,0.42,0.13
1573,0.76,0.37,0.15
1578,0.75,0.33,0.17
1589,0.74,0.28,0.20
1590,0.72,0.25,0.23
1594,0.69,0.21,0.26
1599,0.67,0.16,0.29
1604,0.65,0.09,0.31
1609,0.63,0.01,0.34
1615,0.62,-0.05,0.36
1621,0.60,-0.09,0.39
1623,0.59,-0.11,0.42
1630,0.57,-0.12,0.44
1635,0.56,-0.13,0.46
1639,0.55,-0.13,0.47
1643,0.54,-0.13,0.49
1651,0.52,-0.12,0.50
1655,0.51,-0.12,0.51
1659,0.50,-0.13,0.51
1664,0.48,-0.14,0.52
1669,0.45,-0.18,0.52
1674,0.43,-0.26,0.53
1679,0.41,-0.38,0.54
1685,0.38,-0.52,0.55
1689,0.35,-0.68,0.57
1694,0.32,-0.85,0.60
1703,0.28,-0.99,0.63
1704,0.25,-1.10,0.67
1709,0.21,-1.15,0.70
1719,0.17,-1.14,0.74
1720,0.13,-1.10,0.78
1725,0.10,-1.07,0.82
1729,0.07,-1.08,0.86
1734,0.05,-1.11,0.90
1739,0.02,-1.16,0.94
1745,0.00,-1.24,0.97
1751,-0.02,-1.35,1.01
1755,-0.04,-1.48,1.04
1760,-0.06,-1.61,1.07
1766,-0.08,-1.72,1.10
1769,-0.11,-1.82,1.13
1774,-0.13,-1.90,1.17
1780,-0.16,-1.97,1.21
1786,-0.20,-2.03,1.24
1790,-0.22,-2.06,1.27
1795,-0.26,-2.09,1.30
1801,-0.28,-2.12,1.34
1805,-0.30,-2.18,1.36
1810,-0.32,-2.24,1.39
1814,-0.34,-2.31,1.42
1819,-0.36,-2.36,1.44
1824,-0.37,-2.39,1.47
1835,-0.38,-2.39,1.50
1836,-0.39,-2.36,1.52
1839,-0.42,-2.29,1.55
1844,-0.43,-2.20,1.56
1851,-0.45,-2.09,1.57
1854,-0.45,-1.96,1.57
1859,-0.46,-1.83,1.57
1867,-0.47,-1.69,1.56
1869,-0.47,-1.57,1.54
1874,-0.46,-1.47,1.52
1879,-0.45,-1.40,1.50
1884,-0.44,-1.36,1.48
1889,-0.43,-1.32,1.46
1894,-0.42,-1.29,1.44
1901,-0.41,-1.25,1.42
1908,-0.40,-1.22,1.40
1909,-0.40,-1.21,1.39
